cohort;Nt;Nt1;avAnnSurv;avAnnRec;avW;BirdID;sex;age;surv;recruits;Eti;sti;fti;pti
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;4402;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;4409;0;1;1;1;2.0;0.011248185776487663;0.012336719883889697;0.023584905660377357
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;4410;0;1;1;1;2.0;0.011248185776487663;0.012336719883889697;0.023584905660377357
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;4411;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;4499;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5774;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5775;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5778;0;1;0;1;1.0;-0.007982583454281569;0.012336719883889697;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5781;0;1;0;0;0.0;-0.007982583454281569;-0.006894049346879535;-0.014876632801161103
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5782;0;1;0;1;1.0;-0.007982583454281569;0.012336719883889697;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5789;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5797;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5798;0;1;1;0;1.0;0.011248185776487663;-0.006894049346879535;0.004354136429608127
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5800;0;1;0;0;0.0;-0.007982583454281569;-0.006894049346879535;-0.014876632801161103
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5809;1;1;0;0;0.0;-0.007982583454281569;-0.006894049346879535;-0.014876632801161103
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5869;0;1;0;0;0.0;-0.007982583454281569;-0.006894049346879535;-0.014876632801161103
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5959;0;1;0;0;0.0;-0.007982583454281569;-0.006894049346879535;-0.014876632801161103
1995;53;110;0.41509433962264153;0.3584905660377358;0.7735849056603774;5961;0;1;0;1;1.0;-0.007982583454281569;0.012336719883889697;0.004354136429608127
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5705;0;7;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5707;0;7;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5708;1;7;1;1;2.0;0.008006672226855714;0.008340283569641367;0.01634695579649708
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5709;0;7;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5686;1;6;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5695;0;6;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5710;0;6;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5711;0;6;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4401;0;5;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5717;0;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5721;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5723;0;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5724;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5725;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5732;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5733;0;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5734;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5736;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5737;0;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5739;0;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5741;1;5;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5727;0;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5730;1;4;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5735;0;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5740;0;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5742;1;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5744;1;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5749;0;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5761;0;4;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5753;1;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5755;0;3;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5756;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5757;1;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5759;1;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5764;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5765;0;3;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5768;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5769;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5771;1;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5783;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5785;0;3;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4399;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4402;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4409;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4410;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4411;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4499;0;2;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5770;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5773;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5774;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5775;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5776;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5780;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5789;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5790;1;2;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5793;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5795;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5798;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5801;1;2;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5802;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5803;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5805;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5806;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5809;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5810;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5869;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5874;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5875;0;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5977;1;2;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4400;1;1;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4403;0;1;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4404;1;1;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4405;1;1;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4406;0;1;1;1;2.0;0.008006672226855714;0.008340283569641367;0.01634695579649708
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;4407;0;1;1;0;1.0;0.008006672226855714;-0.0008340283569641369;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5812;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5821;0;1;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5823;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5824;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5828;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5830;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5837;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5841;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5842;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5847;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5852;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5857;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5858;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5888;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5892;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5928;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5931;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5934;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5936;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5937;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5940;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5941;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5946;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5950;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5951;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5952;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5958;1;1;0;1;1.0;-0.0011676396997497914;0.008340283569641367;0.0071726438698915766
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5962;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5963;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5965;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5968;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5970;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5971;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5975;0;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1996;110;26;0.12727272727272726;0.09090909090909091;0.21818181818181817;5980;1;1;0;0;0.0;-0.0011676396997497914;-0.0008340283569641369;-0.002001668056713928
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5709;0;8;0;0;0.0;-0.015384615384615385;-0.041538461538461545;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5710;0;7;0;0;0.0;-0.015384615384615385;-0.041538461538461545;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;4401;0;6;1;4;5.0;0.024615384615384615;0.11846153846153847;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5737;0;6;0;0;0.0;-0.015384615384615385;-0.041538461538461545;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5749;0;5;0;1;1.0;-0.015384615384615385;-0.001538461538461542;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5755;0;4;0;0;0.0;-0.015384615384615385;-0.041538461538461545;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;5769;0;4;0;1;1.0;-0.015384615384615385;-0.001538461538461542;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;4399;0;3;1;1;2.0;0.024615384615384615;-0.001538461538461542;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;4409;0;3;1;1;2.0;0.024615384615384615;-0.001538461538461542;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;4410;0;3;1;2;3.0;0.024615384615384615;0.03846153846153846;NA
1997;26;NA;0.38461538461538464;10.384.615.384.615.300;14.230.769.230.769.200;4411;0;3;1;2;3.0;0.024615384615384615;0.03846153846153846;NA
